"time","u10","v10","t2m","msdwlwrf","msdwswrf","mslhf","msshf","mtdwswrf","mtnlwrfcs","sst","skt","wind_speed","LE_era5","H_era5"
2022-03-01 08:00:00,-2.19307818632597,0.294768462792955,299.124564254267,415.276000050785,8.77578458952803,-55.1315190647031,-9.05679530583197,30.1664327078037,-277.302429942448,302.33021621689,301.534155862247,2.21279921773218,55.1315190647031,9.05679530583197
2022-03-01 09:00:00,-2.14872515262508,0.727497257532275,299.261003412157,417.678378581688,139.1058635549,-63.4827750514814,-10.1505400563884,321.477290806871,-277.920899958419,302.33021621689,301.694855081399,2.26853962743449,63.4827750514814,10.1505400563884
2022-03-01 10:00:00,-1.6782055227683,1.48794482604283,299.732401860893,418.371518333321,316.870837887633,-76.3084749739262,-11.5391203483992,651.790373413064,-278.390540291403,302.33021621689,301.818287273362,2.24284497502561,76.3084749739262,11.5391203483992
2022-03-01 11:00:00,-0.873433881488995,2.48225846208439,300.198588287469,418.783860594328,536.786429341591,-92.1327279171372,-13.2875268119699,936.4484000397,-279.458255461578,302.33021621689,302.077613561285,2.63144329559322,92.1327279171372,13.2875268119699
2022-03-01 12:00:00,0.271063124307837,3.11931925595744,300.584393750058,418.886735350653,717.703429294826,-105.228661387381,-14.3844418371657,1156.03341882662,-281.741964263867,302.33021621689,302.410287055587,3.13107455004611,105.228661387381,14.3844418371657
2022-03-01 13:00:00,1.09942680478975,3.09722339737874,301.028226392701,424.612305805138,799.300719990277,-113.023859881573,-13.7440463600283,1295.59734905921,-283.526266796575,302.33021621689,302.683974204306,3.28656843415142,113.023859881573,13.7440463600283
2022-03-01 14:00:00,1.98063665308549,2.92176915401123,301.296471799893,427.72974821607,834.668301585029,-115.528716997707,-13.3208146956825,1345.6391157909,-284.343727610912,302.33021621689,302.731566809092,3.52982386825139,115.528716997707,13.3208146956825
2022-03-01 15:00:00,2.41888237331311,2.72049994715574,301.548502027031,421.79336883469,788.361336954416,-132.589808101997,-22.3481717310724,1302.68677259702,-284.13205872844,302.33021621689,302.7046253595,3.64034502463698,132.589808101997,22.3481717310724
2022-03-01 16:00:00,2.60648626905223,2.28864623592448,301.535761528416,428.463363281667,666.853839505254,-126.161367743786,-18.9195197086759,1169.73409364016,-284.569728240634,302.33021621689,302.583092124336,3.46867010019245,126.161367743786,18.9195197086759
2022-03-01 17:00:00,2.38698593631118,1.94823875128627,301.484452065814,428.822581693097,521.628894372411,-117.711372576081,-15.7603410306193,955.803981604803,-284.33545929519,302.33021621689,302.324121890812,3.08112578324236,117.711372576081,15.7603410306193
2022-03-01 18:00:00,1.8168135328626,0.755062388036397,300.558333639256,425.260754064269,305.514274990235,-105.005199030547,-11.2680618667396,675.491085533598,-282.354370848309,302.33021621689,302.077969615685,1.96746807420601,105.005199030547,11.2680618667396
2022-03-01 19:00:00,0.55813105732515,0.552699326795815,300.689097484126,422.496627414814,96.3835555123091,-80.5958341457322,-6.88357204059588,347.922295909783,-280.63125385194,302.33021621689,301.922492527731,0.785485087695137,80.5958341457322,6.88357204059588
2022-03-01 20:00:00,-0.505020597301096,0.368494248347631,300.635239921801,418.756033815978,10.4136018237106,-59.6319469953503,-4.17932777327803,42.4325907350981,-278.402115933413,302.33021621689,301.79170187817,0.625167029491833,59.6319469953503,4.17932777327803
2022-03-01 21:00:00,-0.935339392356633,-0.269660399910506,300.501464686349,423.032925324836,-0.000443608732894063,-65.3016547001263,-5.29684958362919,0,-276.690023358006,302.33021621689,301.765947276578,0.973435416539778,65.3016547001263,5.29684958362919
2022-03-01 22:00:00,-0.994225122206338,-0.440957996614696,300.436719788845,423.599579720332,-0.000443608732894063,-71.4754519075268,-6.50155394656094,0,-276.074860668324,302.33021621689,301.727374716589,1.08762472774604,71.4754519075268,6.50155394656094
2022-03-01 23:00:00,-0.858334976399327,-0.639383182068975,300.420852076934,417.453234647763,-0.000443608732894063,-69.57862027394,-6.56971485130576,0,-276.569305948472,302.33021621689,301.704587234996,1.07030359488469,69.57862027394,6.56971485130576
2022-03-02,-0.927601203498178,-0.672855126252552,300.395371079705,418.866497693671,-0.000443608732894063,-66.6476256401236,-6.44448900305365,0,-276.423783591773,302.33021621689,301.683698710202,1.14593979495243,66.6476256401236,6.44448900305365
2022-03-02 01:00:00,-1.48437332867968,-0.976509103551933,300.333521750067,417.767761566692,-0.000443608732894063,-67.4687198815119,-6.9485626707014,0,-276.501505759555,302.33021621689,301.681562383803,1.77677635289741,67.4687198815119,6.9485626707014
2022-03-02 02:00:00,-2.03246358343463,-1.07780001961073,300.264375589405,415.059288473937,-0.000443608732894063,-71.5378134954804,-7.81246250990904,0,-276.624428053282,302.33021621689,301.683817395002,2.30055669355503,71.5378134954804,7.81246250990904
2022-03-02 03:00:00,-2.36671559485716,-0.959226204267603,300.169285140655,420.170140097594,-0.000443608732894063,-72.4264661238183,-5.31904150610425,0,-276.628837821667,302.33021621689,301.694736396599,2.55371447462196,72.4264661238183,5.31904150610425
2022-03-02 04:00:00,-2.37067905744319,-0.736736222341471,300.090062403816,419.317628797228,-0.000443608732894063,-74.6870736871342,-6.18928189459047,0,-276.815701756974,302.33021621689,301.670287327806,2.48251877227741,74.6870736871342,6.18928189459047
2022-03-02 05:00:00,-2.26177820448396,-0.564563542129214,299.890615689142,417.750053616832,-0.000443608732894063,-72.3069397469074,-6.54910806615035,0,-276.94468748223,302.33021621689,301.671355491006,2.3311740903202,72.3069397469074,6.54910806615035
2022-03-02 06:00:00,-1.38811780873305,-0.0119483067846624,300.304218603254,414.752350676377,-0.000443608732894063,-68.201468539966,-6.66323795316494,0,-277.355347163066,302.526374429097,301.671355491006,1.38816923066205,68.201468539966,6.66323795316494
2022-03-02 07:00:00,-1.29903426870401,0.0827794829636315,300.269471788851,415.794590010949,-0.000443608732894063,-61.7158633927977,-6.34938076387482,0,-277.583552676981,302.526374429097,301.648686694213,1.3016691108216,61.7158633927977,6.34938076387482
2022-03-02 08:00:00,-1.30998097489402,-0.101863137238586,300.260437617106,418.095780256941,9.19296445106511,-54.8664823159005,-5.61704732219789,31.0188267402089,-277.847036337974,302.526374429097,301.772593625376,1.31393540682652,54.8664823159005,5.61704732219789
2022-03-02 09:00:00,-1.29752437819504,0.391027648680367,300.338733772228,412.048936997867,160.752863036878,-61.0142955283204,-6.5712999886254,323.639461035411,-278.503540606264,302.526374429097,301.990617602911,1.3551649840676,61.0142955283204,6.5712999886254
2022-03-02 10:00:00,-1.06858722977295,0.763813223117071,300.618445628173,415.147828223233,374.256245507952,-70.6699480631269,-8.64307446540409,653.952543641604,-279.91080794207,302.526374429097,302.284362482824,1.31350268649985,70.6699480631269,8.64307446540409
2022-03-02 11:00:00,-0.728484392628182,0.808442482028507,300.864800542292,415.646180526414,611.477075662706,-79.4525383665839,-11.0334615434318,938.548199973186,-280.963640143946,302.526374429097,302.624631804323,1.08824113001268,79.4525383665839,11.0334615434318
2022-03-02 12:00:00,-0.310622194271621,0.435438136714786,301.054865617077,417.274468677756,806.902664133841,-89.1393716953672,-13.4190932095006,1157.98768807165,-281.951428262146,302.526374429097,302.998014185012,0.534876171164655,89.1393716953672,13.4190932095006
