"time","u10","v10","t2m","msdwlwrf","msdwswrf","mslhf","msshf","mtdwswrf","mtnlwrfcs","sst","skt","wind_speed","LE_era5","H_era5"
2022-07-15 15:00:00,2.02555589572726,1.27114288691914,304.145247290092,425.947991165949,838.438371444846,-258.503050979191,-43.3575817656743,1214.20411401369,-280.738190735272,303.108902864199,305.335273950719,2.39137636637995,258.503050979191,43.3575817656743
2022-07-15 16:00:00,2.05650865116107,1.39934262085101,304.291068087871,427.789617951309,712.589113214501,-246.623168474042,-31.7512063112187,1086.07473787434,-280.589912273333,303.108902864199,304.59123893974,2.48744599998281,246.623168474042,31.7512063112187
2022-07-15 17:00:00,1.95610093231478,1.53213654320023,304.222269395353,424.860217103167,534.808687775786,-200.771810931201,-16.7986059749881,887.155076848657,-280.001208193959,303.108902864199,303.914735579941,2.48470787909008,200.771810931201,16.7986059749881
2022-07-15 18:00:00,2.46455656120935,0.800347959578884,303.017249871852,424.409929235318,390.093629140377,-165.776566491272,-8.8253652571635,631.021065160068,-279.52164588211,303.108902864199,303.171531362561,2.59125373126642,165.776566491272,8.8253652571635
2022-07-15 19:00:00,1.90042371979663,0.42756238514218,302.935594858004,421.901303005261,167.582251881299,-99.4290337077014,0.266982408331927,335.074015128651,-279.352421020342,303.108902864199,302.371358441198,1.94792707973223,99.4290337077014,0.266982408331927
2022-07-15 20:00:00,1.48671372033973,-0.181933278226751,303.293834514501,422.10367957508,17.8764860134289,-44.9821706252644,-0.0215125838438297,50.1872974201503,-278.769229151449,303.108902864199,301.631358713418,1.49780419413645,44.9821706252644,0.0215125838438297
2022-07-15 21:00:00,0.7025143372451,-0.173619984900111,303.27055414885,423.954581953224,-0.000443608732894063,-31.366557255408,-0.501809191696886,0,-278.220764208587,303.108902864199,301.392327526289,0.723650670691071,31.366557255408,0.501809191696886
2022-07-15 22:00:00,0.31824720271305,0.0519327893042563,302.690166525603,414.146064202625,-0.000443608732894063,-30.6649893909307,-0.441573973550298,0,-277.934129263574,303.108902864199,301.101668451175,0.322456658544371,30.6649893909307,0.441573973550298
2022-07-15 23:00:00,0.055714990466448,-0.183902216119903,302.316869916199,414.73379949081,-0.000443608732894063,-32.6449698084556,-0.563629547163124,0,-277.052726807658,303.108902864199,300.856703024047,0.192156668519435,32.6449698084556,0.563629547163124
2022-07-16,-0.0448814646934649,-0.0362318741335323,302.236604774928,409.893626529287,-0.000443608732894063,-32.4267042506182,-0.627035039949,0,-277.933578042526,303.108902864199,300.624199500916,0.0576809723934927,32.4267042506182,0.627035039949
2022-07-16 01:00:00,-0.318737855757318,0.0145229693343758,301.794509473005,410.468713281858,-0.000443608732894063,-33.757084793627,-0.852124539338881,0,-277.411020488924,303.108902864199,300.601055964923,0.319068546445838,33.757084793627,0.852124539338881
2022-07-16 02:00:00,-0.13943835781751,0.32977180311565,301.580353273567,412.414058059251,-0.000443608732894063,-33.2633888889949,-1.26108996780782,0,-276.228100119696,303.108902864199,300.432286179373,0.358039799129917,33.2633888889949,1.26108996780782
2022-07-16 03:00:00,-0.181337819441339,0.535853969265518,301.182849716795,408.767906859664,-0.000443608732894063,-26.3568430231402,-1.55909578390146,0,-274.705076363788,303.108902864199,300.360363190595,0.565705648846952,26.3568430231402,1.55909578390146
2022-07-16 04:00:00,-0.353465337463554,0.475691978085886,300.943444165557,411.607081487094,-0.000443608732894063,-29.9997991194262,-2.19315071176028,0,-273.753668834763,303.108902864199,300.304937389011,0.592638678119718,29.9997991194262,2.19315071176028
2022-07-16 05:00:00,-0.518609611881797,0.274641542107405,300.693614569999,413.927666154361,-0.000443608732894063,-31.9434019439782,-2.71624602724381,0,-273.239379596883,303.108902864199,300.262922969824,0.586842317992936,31.9434019439782,2.71624602724381
2022-07-16 06:00:00,-0.260229598534854,-0.09048705163371,300.389695766686,415.227092379746,-0.000443608732894063,-34.5729822360192,-3.16801016334321,0,-273.480263194904,303.236330959377,300.294730496214,0.275512886208564,34.5729822360192,3.16801016334321
2022-07-16 07:00:00,-0.0531858624927822,0.0816856285785472,300.446448896878,418.018202571844,-0.000443608732894063,-39.8737172120701,-3.67208383099097,0,-273.808239718525,303.236330959377,300.24061022743,0.0974744986413037,39.8737172120701,3.67208383099097
2022-07-16 08:00:00,-0.389325237051515,0.528853301200979,300.33433250907,421.724223506668,26.961736331347,-49.4046465709696,-4.58670806442731,86.2165378630339,-273.878796012682,303.236330959377,301.21987851194,0.656703855932331,49.4046465709696,4.58670806442731
2022-07-16 09:00:00,-0.705269826052818,1.06134161585998,300.154459833177,421.622191986051,172.093974828293,-82.8616385080441,-9.71462729348549,388.920369858639,-274.24260190443,303.236330959377,302.174697727657,1.27430434084517,82.8616385080441,9.71462729348549
2022-07-16 10:00:00,-0.627510464841027,1.59054836736373,300.958385295751,424.455463963528,377.500977764351,-138.779195706386,-21.8139804543514,679.52436461376,-275.116838486721,303.236330959377,302.989231509815,1.70985774040077,138.779195706386,21.8139804543514
2022-07-16 11:00:00,-0.252302673362778,1.79247388685028,301.887515112891,428.793068443332,548.20479666292,-174.787815950559,-31.4706370056411,927.072065683242,-276.242983087995,303.236330959377,303.927078799137,1.81014344017985,174.787815950559,31.4706370056411
2022-07-16 12:00:00,0.0853465917049213,2.21251397072262,302.178693417589,431.808479333647,705.682468840166,-213.45719728075,-41.5600360451946,1114.70270330414,-276.917677650873,303.236330959377,304.596698440538,2.21415945933404,213.45719728075,41.5600360451946
2022-07-16 13:00:00,0.366374962686366,2.42734697195316,302.955516364929,431.488893000473,830.77462287735,-257.198654431163,-48.9578719159873,1229.60957689204,-277.72025549691,303.236330959377,304.480624706173,2.45484091857978,257.198654431163,48.9578719159873
2022-07-16 14:00:00,0.827457776862102,2.49035298453401,303.180791544976,427.613381688424,877.267000779757,-285.593964146008,-50.7474919498688,1263.97560946681,-278.429676985818,303.236330959377,304.791578882081,2.6242226201424,285.593964146008,50.7474919498688
2022-07-16 15:00:00,1.10905235678441,2.77738037518011,303.397843312281,428.750906657953,804.662253766327,-272.898184198467,-44.3261006679786,1215.43072981642,-274.426158513448,303.236330959377,304.487745794171,2.99062516516609,272.898184198467,44.3261006679786
2022-07-16 16:00:00,1.43235766201692,2.97952466554368,303.257697827521,436.164634999018,659.777232965107,-247.267571549562,-30.7541549371607,1087.25977348037,-274.936589203992,303.236330959377,304.289898232629,3.30593643382957,247.267571549562,30.7541549371607
2022-07-16 17:00:00,1.66223849200712,2.85723174529126,303.466642004799,429.096633298062,561.63180776202,-225.799594896555,-21.9122589681695,888.236161962927,-275.141092212838,303.236330959377,303.540285036052,3.30557257530526,225.799594896555,21.9122589681695
2022-07-16 18:00:00,1.08281800919111,2.54963989220558,302.656693761062,423.908203989307,370.269860164375,-177.96825693619,-8.92681404562091,631.831878995771,-276.164158478116,303.236330959377,302.949472101827,2.77004664598896,177.96825693619,8.92681404562091
2022-07-16 19:00:00,0.864261358018168,2.09962819818193,302.601793794305,425.907515851985,154.989600505274,-117.721766174073,-0.219654748799712,335.593767587435,-276.896180029997,303.236330959377,302.236769878038,2.27054756954443,117.721766174073,0.219654748799712
2022-07-16 20:00:00,1.16435209667532,1.5316990014462,302.360187611488,422.33388292325,16.6712997467664,-71.3143511386469,0.06091455677781,50.3120380102584,-276.679550158092,303.236330959377,301.620795766221,1.92401082015239,71.3143511386469,0.06091455677781
2022-07-16 21:00:00,1.36195901703635,1.30264589320956,302.207301628114,419.481216524499,-0.000443608732894063,-61.8769641616777,-1.21353584821841,0,-277.108400133516,303.236330959377,301.341055692704,1.88462693581047,61.8769641616777,1.21353584821841
2022-07-16 22:00:00,0.313340058558908,0.768626182411442,302.208228209832,417.502142318803,-0.000443608732894063,-57.1998450651622,-1.42911452369041,0,-277.179507648721,303.236330959377,301.167894569555,0.830041083673625,57.1998450651622,1.42911452369041
2022-07-16 23:00:00,-0.357428800049592,0.447689305827729,302.064492220917,418.087347899865,-0.000443608732894063,-45.9020040475791,-1.34193197110982,0,-276.993746155511,303.236330959377,301.070929087984,0.572870894405891,45.9020040475791,1.34193197110982
2022-07-17,-0.24815047446312,0.368056706593598,301.877322713999,415.969139802418,-0.000443608732894063,-40.434971503652,-1.28962243956147,0,-277.670094381533,303.236330959377,300.855634860848,0.443896831758008,40.434971503652,1.28962243956147
2022-07-17 01:00:00,-0.45481673787795,0.263046685625512,301.338052154462,417.506358497341,-0.000443608732894063,-40.8143378303694,-1.9950085468044,0,-277.076980533774,303.236330959377,300.738018224083,0.52540634167519,40.8143378303694,1.9950085468044
2022-07-17 02:00:00,-0.813038261130323,0.368056706593598,301.293112941168,417.379873141204,-0.000443608732894063,-43.916826831058,-2.88268544580674,0,-276.511978959469,303.236330959377,300.674284486502,0.892466779958977,43.916826831058,2.88268544580674
2022-07-17 03:00:00,-0.937415491806463,0.44003232513214,301.261609162775,418.481982211014,-0.000443608732894063,-34.7496734018876,-2.55456202063981,0,-274.252523883296,303.236330959377,300.601768073723,1.03555601076907,34.7496734018876,2.55456202063981
2022-07-17 04:00:00,-1.01423117145015,0.125658574858933,300.726044930108,419.837905228806,-0.000443608732894063,-40.232296342803,-3.41212131056886,0,-274.022664706237,303.236330959377,300.643901177711,1.02198578589759,40.232296342803,3.41212131056886
2022-07-17 05:00:00,-1.05405453362415,-0.334197808630476,300.491388110172,420.368300488876,-0.000443608732894063,-42.498100705115,-3.65781759511415,0,-273.922342475483,303.236330959377,300.517145811348,1.10576631127333,42.498100705115,3.65781759511415
2022-07-17 06:00:00,-1.24845293665362,-0.484712172018065,300.466254581087,422.122230760647,-0.000443608732894063,-42.253851152297,-3.90509901697909,0,-274.276226388365,303.146008490454,300.722233145687,1.33924628979942,42.253851152297,3.90509901697909
2022-07-17 07:00:00,-1.13804219318543,-0.732798346555168,300.831443600464,417.034146501095,-0.000443608732894063,-35.9449371709971,-3.70537171470356,0,-274.416236534583,303.146008490454,300.520943724947,1.35356324203352,35.9449371709971,3.70537171470356
2022-07-17 08:00:00,-1.50777663156867,-0.91153415307793,300.541770991057,416.255839942996,32.6786455450029,-36.6257178394899,-4.15079530152438,85.6759953058988,-274.12353815804,303.146008490454,301.377491926293,1.76189809096101,36.6257178394899,4.15079530152438
2022-07-17 09:00:00,-1.56364258040044,-0.693419588692135,300.192333860876,418.648942881115,186.849781041918,-65.124963534258,-10.5151216399072,388.48377779326,-275.696171808277,303.146008490454,302.524461833153,1.7104995893666,65.124963534258,10.5151216399072
2022-07-17 10:00:00,-1.3360265861737,-0.456928270636926,301.951912542251,420.649097979501,414.212805579612,-123.760446607574,-23.9016063043265,679.52436461376,-276.465676391428,303.146008490454,303.618854373628,1.41200229584452,123.760446607574,23.9016063043265
2022-07-17 11:00:00,-0.762645665393556,-0.197684781371964,302.67696273613,422.261364652398,598.297282259332,-169.908021693195,-32.5532857949601,927.487867650269,-276.783730936184,303.146008490454,304.546613454953,0.787850038858704,169.908021693195,32.5532857949601
2022-07-17 12:00:00,0.371282106840508,0.651802534084446,302.690745639177,433.577587848155,716.714558511923,-212.667283833339,-38.0980961390854,1115.45114684479,-277.055482912898,303.146008490454,305.20032933316,0.750131286041872,212.667283833339,38.0980961390854
2022-07-17 13:00:00,1.04223970176263,1.2875507026954,303.372709783196,431.509130657455,717.363504963203,-218.54486349796,-36.46064928789,1230.62829171125,-276.704906326305,303.146008490454,305.005448891617,1.65651755437172,218.54486349796,36.46064928789
2022-07-17 14:00:00,1.56711538994221,1.82835231068104,303.256076309516,433.829715324722,723.713909522156,-224.240555197717,-38.8383552673606,1265.16064507284,-275.583722714464,303.146008490454,305.027286894811,2.40805374054784,224.240555197717,38.8383552673606
2022-07-17 15:00:00,2.17107159352893,1.46781790535728,303.687631744403,435.103844478879,791.049829395433,-265.685027191841,-46.1981478424818,1216.6781357175,-277.139819733258,303.146008490454,305.16460520837,2.6206948062519,265.685027191841,46.1981478424818
2022-07-17 16:00:00,2.07991195405006,0.907326918440121,303.211832032509,437.417683260485,593.723754888407,-222.593169915944,-30.0899824002286,1088.4863892831,-277.048868260321,303.146008490454,303.741337087192,2.2692015938489,222.593169915944,30.0899824002286
2022-07-17 17:00:00,1.56239698210169,0.39080887780335,302.532531810928,434.841598173821,303.551984530413,-124.493195266029,-12.1065995088329,889.275666880494,-273.656102709249,303.146008490454,303.521770207257,1.61053280272411,124.493195266029,12.1065995088329
2022-07-17 18:00:00,2.8044706620405,-0.322165410394549,301.45711790515,437.18242049807,205.112988313651,-107.650369719577,-10.3708741438194,632.642692831473,-273.710122371963,303.146008490454,302.621902053924,2.82291449496802,107.650369719577,10.3708741438194
2022-07-17 19:00:00,2.38792961787929,-0.90737750641461,301.635716531183,429.103379183722,93.957731873001,-81.5364547640314,-5.53779045621554,336.071939849516,-273.006213093536,303.146008490454,302.176952738856,2.55451400448154,81.5364547640314,5.53779045621554
2022-07-17 20:00:00,1.54767554963926,-1.30007123065985,301.768796830347,426.461521711867,14.0137095177155,-67.7805278212796,-4.39490644875002,50.4367786003666,-272.486411645175,303.146008490454,301.820660969362,2.02125822490364,67.7805278212796,4.39490644875002
2022-07-17 21:00:00,0.931262749353569,-1.17449674725218,301.813620220927,422.384477065705,-0.000443608732894063,-63.0514407348027,-4.57719724050943,0,-274.568924764907,303.146008490454,301.532731644647,1.49889723384878,63.0514407348027,4.57719724050943
2022-07-17 22:00:00,0.620602777133651,-0.785959669670261,301.300641417622,424.164547644412,-0.000443608732894063,-61.4352362470068,-5.21600758032719,0,-276.502608201651,303.146008490454,301.502110966256,1.0014391690633,61.4352362470068,5.21600758032719
2022-07-17 23:00:00,-0.130190278450089,-1.03295198982228,301.098414957795,421.777347356246,-0.000443608732894063,-58.4314864272446,-5.20015620713072,0,-276.501505759555,303.146008490454,301.245514428732,1.04112406651692,58.4314864272446,5.20015620713072
2022-07-18,-0.750944013949063,-1.13030503009478,300.962207445335,416.932958216185,-0.000443608732894063,-56.1033204769791,-5.28099821043271,0,-276.626081716426,303.146008490454,301.065588271986,1.35702113953449,56.1033204769791,5.28099821043271
2022-07-18 01:00:00,-0.806998699094456,-1.02923288491299,300.687012675262,417.5240664472,-0.000443608732894063,-53.8946809036245,-5.78190160344118,0,-277.028473081541,303.146008490454,300.935272361624,1.30788655155043,53.8946809036245,5.78190160344118
2022-07-18 02:00:00,-0.604673370892905,-1.06751778839094,300.651339279142,415.700990847407,-0.000443608732894063,-52.0861948529719,-6.05296008510083,0,-277.053278028706,303.146008490454,300.811365430461,1.22687575328477,52.0861948529719,6.05296008510083
2022-07-18 03:00:00,-0.436698051770349,-1.20774992055874,300.653192442576,423.881220446664,-0.000443608732894063,-44.197453976849,-6.18928189459047,0,-274.455924450046,303.146008490454,300.774454457672,1.28427608364777,44.197453976849,6.18928189459047
2022-07-18 04:00:00,0.3159823669496,-1.19856154372403,300.402204619871,426.137719200155,-0.000443608732894063,-48.6615043145233,-6.95648835729964,0,-273.633502646277,303.146008490454,300.802582755263,1.23951386854573,48.6615043145233,6.95648835729964
2022-07-18 05:00:00,0.754039350863591,-1.22218879844185,300.272251534003,426.140248907278,-0.000443608732894063,-47.4610437464176,-7.36228351112928,0,-273.768000582014,303.146008490454,300.888510550438,1.43607827143492,47.4610437464176,7.36228351112928
2022-07-18 06:00:00,0.581156887586893,-0.870186457321747,299.994508664207,436.276785348126,-0.000443608732894063,-52.8968954963679,-8.50358238127515,0,-273.787844539746,303.117207614927,300.902515356834,1.04640709023585,52.8968954963679,8.50358238127515
2022-07-18 07:00:00,0.0106070115110649,-1.51927964943073,299.956750459223,434.399742663048,-0.000443608732894063,-59.4760430254664,-8.97753843984962,0,-273.655000267153,303.117207614927,300.820741529658,1.51931667596573,59.4760430254664,8.97753843984962
2022-07-18 08:00:00,-0.415937057272055,-1.483838767354,299.633257617129,426.85109660877,28.1051181740781,-63.3216742826014,-9.59574199451196,85.1562428471151,-273.388209279871,303.117207614927,301.089206547178,1.5410324860673,63.3216742826014,9.59574199451196
2022-07-18 09:00:00,-0.844179752877763,-0.85465372505355,299.675417085272,423.995900502895,166.577929992414,-85.5951547800076,-12.7533355352489,388.151136219639,-274.131806473762,303.117207614927,301.765116482978,1.20127950324505,85.5951547800076,12.7533355352489
2022-07-18 10:00:00,-0.926657521930074,-0.384952652098384,301.229757916239,433.01430639549,321.413463046592,-113.008269484585,-18.2077930521543,679.565944810462,-274.885325646518,303.117207614927,302.733703135491,1.00343545248669,113.008269484585,18.2077930521543
2022-07-18 11:00:00,-0.760380829630106,-0.196372156109863,301.766364553338,426.068573872133,540.711010261236,-160.777245856997,-29.8458712530029,927.945249813999,-275.821298986196,303.117207614927,303.757240850387,0.78532861259743,160.777245856997,29.8458712530029
2022-07-18 12:00:00,-0.386682928660824,0.11822036504036,302.117191556096,427.941400378674,703.225742988892,-197.128854834915,-38.6576496129208,1116.24117058214,-277.434171772945,303.117207614927,305.229644478751,0.404351013388105,197.128854834915,38.6576496129208
2022-07-18 13:00:00,0.16272848028947,0.42821869777323,303.146739666861,429.77037862842,826.139291082494,-242.886669995825,-47.3584683604634,1231.68858672717,-278.478184438051,303.117207614927,305.817846347376,0.458095853964999,242.886669995825,47.3584683604634
2022-07-18 14:00:00,0.794617658292074,0.35821201712784,303.590109018645,432.43163052155,838.222055961086,-253.482943148931,-49.0926085881573,1266.38726087557,-278.781356014508,303.117207614927,306.067796536102,0.871626681604215,253.482943148931,49.0926085881573
