"time","u10","v10","t2m","msdwlwrf","msdwswrf","mslhf","msshf","mtdwswrf","mtnlwrfcs","sst","skt","wind_speed","LE_era5","H_era5"
2022-07-30 10:00:00,-1.43039474298412,0.319270801018841,299.74247843707,432.414765807399,285.026108456971,-102.827740251169,-17.9716075915269,678.235378515976,-273.253711344134,303.420297797515,303.14150410817,1.46559304212998,102.827740251169,17.9716075915269
2022-07-30 11:00:00,-1.27959442840106,0.776064392230014,300.410775500757,431.240981702444,522.834080639074,-134.715298891413,-22.2768405516883,932.352750664484,-274.600895585697,303.420297797515,303.469074156073,1.49654196135036,134.715298891413,22.2768405516883
2022-07-30 12:00:00,-0.762834401707177,1.55204469300876,300.838392963345,438.357047838732,651.109162508726,-142.458529395644,-21.470005655988,1125.6590851353,-277.203761374838,303.420297797515,303.757952959187,1.72938111864465,142.458529395644,21.470005655988
2022-07-30 13:00:00,-0.231919151491727,2.25561183349494,301.068532697409,435.937804593678,666.88474171722,-134.107273408866,-18.581885459591,1244.93187937698,-277.266049353273,303.420297797515,303.997933624716,2.26750330456894,134.107273408866,18.581885459591
2022-07-30 14:00:00,-0.124150716414222,2.86248224633967,301.221766148926,434.389623834557,751.155073747704,-140.494139375108,-19.2365471726053,1282.08378513083,-276.88350194589,303.420297797515,304.015261605511,2.86517329510729,140.494139375108,19.2365471726053
2022-07-30 15:00:00,0.817454752240197,2.91936267436405,300.89028153952,429.333582531892,781.392888156149,-151.864735578637,-16.3468418388887,1234.51604010295,-276.633247590052,303.420297797515,303.853138168759,3.03165148004022,151.864735578637,16.3468418388887
2022-07-30 16:00:00,-0.0226105796862046,3.13266427945547,300.67508293565,429.913728698709,640.386094956626,-140.582484958042,-13.1084062948498,1105.51347983285,-277.847587559022,303.420297797515,303.64686398642,3.13274587639821,140.582484958042,13.1084062948498
2022-07-30 17:00:00,-0.221349917928959,3.39234531047447,300.8546081434,429.312501639203,402.02188295914,-130.043376593894,-10.0934751128811,903.828735726437,-276.598520664021,303.420297797515,303.195980431354,3.39955916137155,130.043376593894,10.0934751128811
2022-07-30 18:00:00,0.439038443430393,1.64042812732357,301.634558304036,430.779731770396,204.216824166646,-119.358757857854,-8.23410903693516,643.183272695606,-275.438751578813,303.420297797515,303.027210645804,1.69816347732605,119.358757857854,8.23410903693516
2022-07-30 19:00:00,-0.610524196615151,1.53410548109338,301.64185513506,429.919631348662,101.528773804599,-104.724571884756,-7.01830871276587,341.352624830758,-274.798783941966,303.420297797515,302.921581173835,1.65112671281563,104.724571884756,7.01830871276587
2022-07-30 20:00:00,-1.04858118052914,1.52404202075061,301.601664653068,426.147838028646,12.90122988695,-93.6969644149718,-6.65372712924705,50.7486300756367,-275.057306613526,303.420297797515,302.787942089075,1.84992609938167,93.6969644149718,6.65372712924705
2022-07-30 21:00:00,-0.867583055766748,1.25976680131426,301.614520974397,428.379882946617,-0.000443608732894063,-93.8372779878673,-7.05476687111776,0,-274.283943483038,303.420297797515,302.760288530683,1.52961196136377,93.8372779878673,7.05476687111776
2022-07-30 22:00:00,-1.61328023088272,1.30877147776603,301.672432331735,424.540630769994,-0.000443608732894063,-89.3420468562162,-7.05318173379811,0,-273.681458877462,303.420297797515,302.725395199493,2.07739160592578,89.3420468562162,7.05318173379811
2022-07-30 23:00:00,-1.93828416293783,0.576982894144685,301.635137417609,424.738791161276,-0.000443608732894063,-86.4058554234037,-7.09598044142858,0,-272.84525654749,303.420297797515,302.711034338698,2.02233893213555,86.4058554234037,7.09598044142858
2022-07-31,-1.70160882565728,-0.154805689476663,301.637222226473,429.477775837889,-0.000443608732894063,-82.3627458044158,-6.74407995646693,0,-272.497436066137,303.420297797515,302.723970981894,1.70863612189638,82.3627458044158,6.74407995646693
