"Location","MBE","RMSE","MAPE","Pearson_Correlation"
"5.25_100",0.00995780452116546,4.60526776319824,46.3745343312127,0.0249445396990175
"5.25_100.25",0.0698086797397392,4.79674663408575,49.2525461315285,-0.073352612299066
"5.25_100.50",0.0698086797397392,4.79674663408575,49.2525461315285,-0.073352612299066
"5.50_100",0.00995780452116546,4.60526776319824,46.3745343312127,0.0249445396990175
"5.50_100.25",0.0698086797397392,4.79674663408575,49.2525461315285,-0.073352612299066
"5.50_100.50",0.0698086797397392,4.79674663408575,49.2525461315285,-0.073352612299066
"5.75_100",0.00187579934060503,4.51379032640437,43.5696698321588,0.0553757469134223
"5.75_100.25",0.0676153488040976,4.64067266352761,46.8277746640865,0.0028992946085524
"5.75_100.50",0.0676153488040976,4.64067266352761,46.8277746640865,0.0028992946085524
